source,type,target,provider,account_id,tech_family
ece.stg2.stg-myteksi.com.,A,dualstack.internal-stg-es-ece-mgt-635574357.ap-southeast-1.elb.amazonaws.com.,AWS,,
gm-pax.stg2.stg-myteksi.com.,CNAME,stg-grab-money-ext-1225825471.ap-southeast-1.elb.amazonaws.com.,AWS,,
gm-driver.stg2.stg-myteksi.com.,CNAME,stg-grab-money-ext-1225825471.ap-southeast-1.elb.amazonaws.com.,AWS,,
stg1.stg-myteksi.com.,NS,"ns-269.awsdns-33.com.,ns-1975.awsdns-54.co.uk.,ns-688.awsdns-22.net.,ns-1063.awsdns-04.org.",AWS,,
7ecd97ffd3f12ad23c4576c73a195e91.stg1.stg-myteksi.com.,CNAME,0921E727E858FFB1F1DC33C8F052C3132A049F05.comodoca.com.,AWS,,
8980fc912290d151048c5edc6fafa2aa.stg1.stg-myteksi.com.,CNAME,F2E3744CBC0FD481E11BD0CE442E7DD2694A8EE2.comodoca.com.,AWS,,
_85b8f9ed4871c9a1b8410ca94f8a082d.stg1.stg-myteksi.com.,CNAME,8510467F7BD408E205CBFCD1159D7297.70BB02ABE84FB815680319FC91F1AD33.5a138d455673b.comodoca.com.,AWS,,
grpc-int.stg2.stg-myteksi.com.,A,dualstack.internal-stg-grpc-gateway-int-1421362578.ap-southeast-1.elb.amazonaws.com.,AWS,,
grpc.stg2.stg-myteksi.com.,A,dualstack.stg-grpc-gateway-201821836.ap-southeast-1.elb.amazonaws.com.,AWS,,
goldfish.stg2.stg-myteksi.com.,A,dualstack.internal-misc-goldfish-stg-815831752.ap-southeast-1.elb.amazonaws.com.,AWS,,
hermes.stg2.stg-myteksi.com.,AAAA,dualstack.stg2-go-hermes-1166487349.ap-southeast-1.elb.amazonaws.com.,AWS,,
hermes.stg2.stg-myteksi.com.,A,dualstack.stg2-go-hermes-1166487349.ap-southeast-1.elb.amazonaws.com.,AWS,,
aws-es-proxy.stg1.stg-myteksi.com.,A,dualstack.internal-stg-aws-es-proxy-1399032205.ap-southeast-1.elb.amazonaws.com.,AWS,,
kraken-int.stg2.stg-myteksi.com.,A,dualstack.internal-stg-kraken-2137765901.ap-southeast-1.elb.amazonaws.com.,AWS,,
kibana-logs-int.stg2.stg-myteksi.com.,A,dualstack.internal-stg-kibana-logs-int-31642428.ap-southeast-1.elb.amazonaws.com.,AWS,,
config.stg1.stg-myteksi.com.,A,dualstack.internal-stg-ucm-api-586402365.ap-southeast-1.elb.amazonaws.com.,AWS,,
cs-pricing.stg1.stg-myteksi.com.,A,dualstack.internal-stg-cs-pricing-1086157382.ap-southeast-1.elb.amazonaws.com.,AWS,,
design.stg1.stg-myteksi.com.,A,dualstack.app-styleguide-staging-708204054.ap-southeast-1.elb.amazonaws.com.,AWS,,
ece.stg1.stg-myteksi.com.,A,dualstack.internal-stg-es-ece-mgt-635574357.ap-southeast-1.elb.amazonaws.com.,AWS,,
\052.ece.stg1.stg-myteksi.com.,A,dualstack.internal-stg-es-ece-mgt-635574357.ap-southeast-1.elb.amazonaws.com.,AWS,,
ece-gamma.ece.stg1.stg-myteksi.com.,CNAME,2fecd7424fff4d5db62e7bd9489ce5de.ece.stg1.stg-myteksi.com.,AWS,,
ece-fraud.ece.stg1.stg-myteksi.com.,CNAME,6ab4649de7c246eb81933c47ba4449c5.ece.stg1.stg-myteksi.com.,AWS,,
ece-geo-tools.ece.stg1.stg-myteksi.com.,CNAME,c94445b90bbd4ad98b9e3d3dde1d0107.ece.stg1.stg-myteksi.com.,AWS,,
ece-mall.ece.stg1.stg-myteksi.com.,CNAME,a4aebbca1535471ca57e1fc5eff07a31.ece.stg1.stg-myteksi.com.,AWS,,
ece-hyena.ece.stg1.stg-myteksi.com.,CNAME,2bc8ed42037b45d1acb8a89f01bd2bb9.ece.stg1.stg-myteksi.com.,AWS,,
ece-payout.ece.stg1.stg-myteksi.com.,CNAME,011cae0bfbcc47bbb2674b05ff5ccbf3.ece.stg1.stg-myteksi.com.,AWS,,
ece-poi-deduplicate.ece.stg1.stg-myteksi.com.,CNAME,cea20cf0bca84fa1bc41033b5faa4b22.ece.stg1.stg-myteksi.com.,AWS,,
ece-reward.ece.stg1.stg-myteksi.com.,CNAME,e4b5936d40c14d8fbd9275a778c1f1b7.ece.stg1.stg-myteksi.com.,AWS,,
ece-poi.ece.stg1.stg-myteksi.com.,CNAME,f0c05dbf1a0b4786839915d03abaa697.ece.stg1.stg-myteksi.com.,AWS,,
ece-sdet.ece.stg1.stg-myteksi.com.,CNAME,81d6714c6d714ee39c5523342dbbb163.ece.stg1.stg-myteksi.com.,AWS,,
messaging.stg2.stg-myteksi.com.,CNAME,stg-grab-messaging-78399187.ap-southeast-1.elb.amazonaws.com.,AWS,,
oncall.stg2.stg-myteksi.com.,CNAME,stg-oncalltools-856744987.ap-southeast-1.elb.amazonaws.com.,AWS,,
p.stg2.stg-myteksi.com.,A,stg-elb-api-gateway2-946255868.ap-southeast-1.elb.amazonaws.com.,AWS,,
presto-grab-speed.stg2.stg-myteksi.com.,CNAME,presto-staging.stg2.stg-myteksi.com.,AWS,,
reward-upload.stg2.stg-myteksi.com.,A,dualstack.internal-stg-reward-sftp-1536870309.ap-southeast-1.elb.amazonaws.com.,AWS,,
redshift-eng.stg2.stg-myteksi.com.,CNAME,stg-eng-redshift-2.chejdtahzq5k.ap-southeast-1.redshift.amazonaws.com.,AWS,,
gm-driver.stg1.stg-myteksi.com.,CNAME,stg-grab-money-ext-1225825471.ap-southeast-1.elb.amazonaws.com.,AWS,,
gm-pax.stg1.stg-myteksi.com.,CNAME,stg-grab-money-ext-1225825471.ap-southeast-1.elb.amazonaws.com.,AWS,,
goldfish.stg1.stg-myteksi.com.,A,dualstack.internal-misc-goldfish-stg-815831752.ap-southeast-1.elb.amazonaws.com.,AWS,,
segments-ui.stg2.stg-myteksi.com.,A,dualstack.stg-insights-segmentation-ui-632759183.ap-southeast-1.elb.amazonaws.com.,AWS,,
upload.stg2.stg-myteksi.com.,A,stg-upload-elb-api-gateway2-164212818.ap-southeast-1.elb.amazonaws.com.,AWS,,
calculation-server-pricing.stg1.stg-myteksi.com.,A,dualstack.internal-cs-pricing-staging-347917508.ap-southeast-1.elb.amazonaws.com.,AWS,,
api.stg1.stg-myteksi.com.,A,stg-api-gateway-1972022648.ap-southeast-1.elb.amazonaws.com.,AWS,,
api-restricted.stg1.stg-myteksi.com.,A,stg-api-gateway-restricted-442371960.ap-southeast-1.elb.amazonaws.com.,AWS,,
control-centre-int.stg1.stg-myteksi.com.,A,dualstack.internal-stg-control-centre-int-545044474.ap-southeast-1.elb.amazonaws.com.,AWS,,
db-shield-replica-app.stg1.stg-myteksi.com.,CNAME,temp-stg-shield-somesh-pathak-replica.czmsfje8s8ya.ap-southeast-1.rds.amazonaws.com._degrade_test,AWS,,
grpc-int.stg1.stg-myteksi.com.,A,dualstack.internal-stg-grpc-gateway-int-1421362578.ap-southeast-1.elb.amazonaws.com.,AWS,,
grpc.stg1.stg-myteksi.com.,A,dualstack.stg-grpc-gateway-201821836.ap-southeast-1.elb.amazonaws.com.,AWS,,
kibana-logs-int.stg1.stg-myteksi.com.,A,dualstack.internal-stg-kibana-logs-int-31642428.ap-southeast-1.elb.amazonaws.com.,AWS,,
kraken-int.stg1.stg-myteksi.com.,A,dualstack.internal-stg-kraken-2137765901.ap-southeast-1.elb.amazonaws.com.,AWS,,
enterprise-cc-sidekiq-int.stg1.stg-myteksi.com.,A,dualstack.internal-stg-enterprise-cc-sidekiq-int-169425492.ap-southeast-1.elb.amazonaws.com.,AWS,,
lbapp01.stg1.stg-myteksi.com.,CNAME,lbapp01.stg1.stg1.stg-myteksi.com.,AWS,,
lbapp01.stg1.stg-myteksi.com.,CNAME,lbapp01.stg1.stg1.stg-myteksi.com.,AWS,,
lbapp01.stg1.stg-myteksi.com.,CNAME,lbapp01.stg2.stg1.stg-myteksi.com.,AWS,,
es-poi.stg1.stg-myteksi.com.,A,dualstack.internal-stg-es-poi-282561499.ap-southeast-1.elb.amazonaws.com.,AWS,,
messaging.stg1.stg-myteksi.com.,CNAME,stg-grab-messaging-78399187.ap-southeast-1.elb.amazonaws.com.,AWS,,
gamma-int.stg1.stg-myteksi.com.,CNAME,stg-control-centre-1795919988.ap-southeast-1.elb.amazonaws.com.,AWS,,
geo-tools-int.stg1.stg-myteksi.com.,A,dualstack.internal-stg-geo-tools-1574374171.ap-southeast-1.elb.amazonaws.com.,AWS,,
myredisclsuter.stg1.stg-myteksi.com.,NS,"node1.myrediscluster.stg1.stg-myteksi.com.,node3.myrediscluster.stg1.stg-myteksi.com.,node2.myrediscluster.stg1.stg-myteksi.com.",AWS,,
oncall.stg1.stg-myteksi.com.,CNAME,stg-oncalltools-856744987.ap-southeast-1.elb.amazonaws.com.,AWS,,
p.stg1.stg-myteksi.com.,A,stg-api-gateway-1972022648.ap-southeast-1.elb.amazonaws.com.,AWS,,
grab-attention-int.stg1.stg-myteksi.com.,A,dualstack.internal-stg-grab-attention-int-1164417503.ap-southeast-1.elb.amazonaws.com.,AWS,,
grab-attention.stg1.stg-myteksi.com.,CNAME,stg-grab-attention-1354434925.ap-southeast-1.elb.amazonaws.com.,AWS,,
grab-data.stg1.stg-myteksi.com.,A,dualstack.internal-stg-grab-data-2106586463.ap-southeast-1.elb.amazonaws.com.,AWS,,
grab-fare.stg1.stg-myteksi.com.,A,dualstack.internal-stg-grab-fare-1751464963.ap-southeast-1.elb.amazonaws.com.,AWS,,
grab-hitch-receipt-int.stg1.stg-myteksi.com.,A,dualstack.internal-stg-grab-hitch-receipt-1417516635.ap-southeast-1.elb.amazonaws.com.,AWS,,
portal.stg1.stg-myteksi.com.,A,stg-api-gateway-1972022648.ap-southeast-1.elb.amazonaws.com.,AWS,,
public.stg1.stg-myteksi.com.,A,stg-api-gateway-1972022648.ap-southeast-1.elb.amazonaws.com.,AWS,,
r.stg1.stg-myteksi.com.,A,d3fs70ik68nhk6.cloudfront.net.,AWS,,
redshift-eng.stg1.stg-myteksi.com.,CNAME,stg-eng-redshift-2.chejdtahzq5k.ap-southeast-1.redshift.amazonaws.com.,AWS,,
reward-upload.stg1.stg-myteksi.com.,A,dualstack.internal-stg-reward-sftp-1536870309.ap-southeast-1.elb.amazonaws.com.,AWS,,
segments-ui.stg1.stg-myteksi.com.,A,dualstack.stg-insights-segmentation-ui-632759183.ap-southeast-1.elb.amazonaws.com.,AWS,,
hero-api.stg1.stg-myteksi.com.,A,dualstack.stg-hero-api-1049010578.ap-southeast-1.elb.amazonaws.com.,AWS,,
2.10.in-addr.arpa.,NS,"ns-1620.awsdns-10.co.uk.,ns-603.awsdns-11.net.,ns-120.awsdns-15.com.,ns-1452.awsdns-53.org.",AWS,,
stg.grabtaxi.io.,NS,"ns-307.awsdns-38.com.,ns-1220.awsdns-24.org.,ns-788.awsdns-34.net.,ns-1760.awsdns-28.co.uk.",AWS,,
invoices-int.stg1.stg-myteksi.com.,A,dualstack.internal-stg-invoices-1944968173.ap-southeast-1.elb.amazonaws.com.,AWS,,
grabpay.me.,NS,"ns-518.awsdns-00.net.,ns-1882.awsdns-43.co.uk.,ns-224.awsdns-28.com.,ns-1185.awsdns-20.org.",AWS,,
payouts-singtel-proxy.stg1.stg-myteksi.com.,A,dualstack.internal-misc-squid-fixed-exit-ip-376112048.ap-southeast-1.elb.amazonaws.com.,AWS,,
paysi.stg1.stg-myteksi.com.,CNAME,stg-paysi-987917212.ap-southeast-1.elb.amazonaws.com.,AWS,,
mkt.grab.com.,NS,"ns-729.awsdns-27.net.,ns-1788.awsdns-31.co.uk.,ns-1485.awsdns-57.org.,ns-129.awsdns-16.com.",AWS,,
phoenix-api.stg1.stg-myteksi.com.,A,dualstack.stg-phoenix-api-102506191.ap-southeast-1.elb.amazonaws.com.,AWS,,
poi.stg1.stg-myteksi.com.,A,dualstack.stg-go-poi-80953373.ap-southeast-1.elb.amazonaws.com.,AWS,,
campaigns.crm.mkt.grab.com.,NS,"ns-1197.awsdns-21.org.,ns-2023.awsdns-60.co.uk.,ns-425.awsdns-53.com.,ns-954.awsdns-55.net.",AWS,,
presto-incentives.stg1.stg-myteksi.com.,CNAME,presto-staging.stg1.stg-myteksi.com.,AWS,,
presto-grab-speed.stg1.stg-myteksi.com.,CNAME,presto-staging.stg1.stg-myteksi.com.,AWS,,
upload.stg1.stg-myteksi.com.,A,dualstack.stg-api-gateway-upload-1361843398.ap-southeast-1.elb.amazonaws.com.,AWS,,
grabpay.me.grabpay.me.,A,prd-api-gateway-public-1811533487.ap-southeast-1.elb.amazonaws.com.,AWS,,
grabpay.me.grabpay.me.,A,prd-public-elb-api-gateway2-826107311.ap-southeast-1.elb.amazonaws.com.,AWS,,
jr.stg-myteksi.com.,NS,"ns-10.awsdns-01.com.,ns-1693.awsdns-19.co.uk.,ns-1402.awsdns-47.org.,ns-836.awsdns-40.net.",AWS,,
jr.grab.com.,NS,"ns-245.awsdns-30.com.,ns-1681.awsdns-18.co.uk.,ns-1481.awsdns-57.org.,ns-1018.awsdns-63.net.",AWS,,
stg-grab.shop.,NS,"ns-1130.awsdns-13.org.,ns-1914.awsdns-47.co.uk.,ns-354.awsdns-44.com.,ns-983.awsdns-58.net.",AWS,,
int.myteksi.net.,NS,"ns-10.awsdns-01.com.,ns-1654.awsdns-14.co.uk.,ns-900.awsdns-48.net.,ns-1299.awsdns-34.org.",AWS,,
grab.shop.,NS,"ns-1611.awsdns-09.co.uk.,ns-1513.awsdns-61.org.,ns-964.awsdns-56.net.,ns-197.awsdns-24.com.",AWS,,
kafka.stg.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
kafka.prd.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
grabpay.com.,NS,"ns-363.awsdns-45.com.,ns-1674.awsdns-17.co.uk.,ns-1497.awsdns-59.org.,ns-909.awsdns-49.net.",AWS,,
aws.grabpay.com.,NS,"ns-900.awsdns-48.net,ns-424.awsdns-53.com,ns-1267.awsdns-30.org,ns-2006.awsdns-58.co.uk",AWS,,
mum.aws.grabpay.com.,NS,"ns-1797.awsdns-32.co.uk,ns-209.awsdns-26.com,ns-1429.awsdns-50.org,ns-712.awsdns-25.net",AWS,,
sg.aws.grabpay.com.,NS,"ns-472.awsdns-59.com,ns-1496.awsdns-59.org,ns-783.awsdns-33.net,ns-1656.awsdns-15.co.uk",AWS,,
azr.grabpay.com.,NS,"ns-352.awsdns-44.com.,ns-1768.awsdns-29.co.uk.,ns-1124.awsdns-12.org.,ns-847.awsdns-41.net.",AWS,,
sg.azr.grabpay.com.,NS,"ns-407.awsdns-50.com,ns-1131.awsdns-13.org,ns-1787.awsdns-31.co.uk,ns-804.awsdns-36.net",AWS,,
azs.grabpay.com.,NS,"ns-1888.awsdns-44.co.uk,ns-78.awsdns-09.com,ns-1255.awsdns-28.org,ns-600.awsdns-11.net",AWS,,
cert-pin.grabpay.com.,A,api-cert01-grabpay-com-945097256.ap-southeast-1.elb.amazonaws.com.,AWS,,
corp.grabpay.com.,NS,"ns-1009.awsdns-62.net,ns-2027.awsdns-61.co.uk,ns-381.awsdns-47.com,ns-1222.awsdns-24.org",AWS,,
airflow-redirect.grabpay.com.,CNAME,airflow-baymax.grabpay.com/admin,AWS,,
api-cert01.grabpay.com.,A,dualstack.api-cert01-grabpay-com-945097256.ap-southeast-1.elb.amazonaws.com.,AWS,,
_e2e959895496b831611adb661f85b399.csr01.grabpay.com.,CNAME,85A28DBE47D19B2B468F8BCF40AEECB2.75B278E13E44D3D6A92C5B944DF91456.KnKBDc3rD5.comodoca.com,AWS,,
apicert01.grabpay.com.,A,apicert01-grabpay-com-305270493.ap-southeast-1.elb.amazonaws.com.,AWS,,
dnu-recon-sftp01.grabpay.com.,A,recon-sftp01-grabpay-com-1187406501.ap-southeast-1.elb.amazonaws.com.,AWS,,
dnu-toko-spring-gw01.grabpay.com.,A,toko-spring-gw01-1261421176.ap-southeast-1.elb.amazonaws.com.,AWS,,
apicert02.grabpay.com.,A,apicert02-grabpay-com-422829272.ap-southeast-1.elb.amazonaws.com.,AWS,,
_56da8fa24e8ef4b560823075a968d8ed.api.grabpay.com.,CNAME,37B856E8712946BEC6C0E15B1AA9C39A.6535C63DF2BB22D867BC2F66F401B53B.F8Ypid0R5x.comodoca.com,AWS,,
gangway.grabpay.com.,CNAME,a1ac4d825365d11e9ae910632c6e9801-1720518289.ap-southeast-1.elb.amazonaws.com,AWS,,
gateway01.grabpay.com.,A,gateway01-grabpay-com-1723699775.ap-southeast-1.elb.amazonaws.com.,AWS,,
k8s-ping01.grabpay.com.,CNAME,ab8b943b2e49e4779a52b2ea07a0c44e-1ec0011d1a91e076.elb.ap-southeast-1.amazonaws.com,AWS,,
nocf-api.grabpay.com.,A,apicert01-grabpay-com-305270493.ap-southeast-1.elb.amazonaws.com.,AWS,,
nocf-apigw01.grabpay.com.,A,apicert01-grabpay-com-305270493.ap-southeast-1.elb.amazonaws.com.,AWS,,
osquery01.grabpay.com.,A,osquery01-grabpay-com-222976ff8b5e99b2.elb.ap-southeast-1.amazonaws.com.,AWS,,
qbl-hive-thrift.grabpay.com.,A,qbl-hive-thrift-grabpay-com-630f3b1a13c7ac44.elb.ap-southeast-1.amazonaws.com.,AWS,,
qbl-datagw03.grabpay.com.,A,qbl-datagw03-grabpay-com-3345e2296d24ec76.elb.ap-southeast-1.amazonaws.com.,AWS,,
splunk-head01.grabpay.com.,A,splunk-head01-grabpay-com-16525646.ap-southeast-1.elb.amazonaws.com.,AWS,,
splunk-idx01.grabpay.com.,A,splunk-idx01-grabpay-com-484044353.ap-southeast-1.elb.amazonaws.com.,AWS,,
aws.grabpay.com.,NS,"ns-900.awsdns-48.net.,ns-1267.awsdns-30.org.,ns-424.awsdns-53.com.,ns-2006.awsdns-58.co.uk.",AWS,,
sg.aws.grabpay.com.,NS,"ns-472.awsdns-59.com,ns-1496.awsdns-59.org,ns-783.awsdns-33.net,ns-1656.awsdns-15.co.uk",AWS,,
sg.aws.grabpay.com.,NS,"ns-1656.awsdns-15.co.uk.,ns-1496.awsdns-59.org.,ns-472.awsdns-59.com.,ns-783.awsdns-33.net.",AWS,,
crif-be-efs01.sg.aws.grabpay.com.,CNAME,fs-0a1f364b.efs.ap-southeast-1.amazonaws.com,AWS,,
orcl-prcg-efs01.sg.aws.grabpay.com.,CNAME,fs-3a6d957a.efs.ap-southeast-1.amazonaws.com,AWS,,
risk-pg-efs01.sg.aws.grabpay.com.,CNAME,fs-2adaf36b.efs.ap-southeast-1.amazonaws.com,AWS,,
stg-crif-be-efs01.sg.aws.grabpay.com.,CNAME,fs-baac8efb.efs.ap-southeast-1.amazonaws.com,AWS,,
stg-orcl-prcg-efs01.sg.aws.grabpay.com.,CNAME,fs-91a5bed0.efs.ap-southeast-1.amazonaws.com,AWS,,
stg-risk-pg-efs01.sg.aws.grabpay.com.,CNAME,fs-852803c4.efs.ap-southeast-1.amazonaws.com,AWS,,
stg-spring-redshift01.sg.aws.grabpay.com.,CNAME,stg-spring-rs01.cebyuutwf3jy.ap-southeast-1.redshift.amazonaws.com,AWS,,
corp.grabpay.com.,NS,"ns-1009.awsdns-62.net,ns-2027.awsdns-61.co.uk,ns-381.awsdns-47.com,ns-1222.awsdns-24.org",AWS,,
ad.corp.grabpay.com.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
sg.aws.corp.grabpay.com.,NS,"ns-1916.awsdns-47.co.uk,ns-834.awsdns-40.net,ns-423.awsdns-52.com,ns-1244.awsdns-27.org",AWS,,
private.corp.grabpay.com.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
stg-grabpay.com.,NS,"ns-1877.awsdns-42.co.uk.,ns-1162.awsdns-17.org.,ns-246.awsdns-30.com.,ns-546.awsdns-04.net.",AWS,,
ae.stg-grabpay.com.,NS,"ns-70.awsdns-08.com,ns-576.awsdns-08.net,ns-1718.awsdns-22.co.uk,ns-1119.awsdns-11.org",AWS,,
_a62b11e47b99c2501062f021572614ad.stg-grabpay.com.,CNAME,6C6403B07130A09DDC12DB4FBBB9EBA5.71AB113A74FBEABA941C8C3FBD78070A.comodoca.com,AWS,,
stg-orcl-prcgu-efs01.sg.aws.grabpay.com.,CNAME,fs-853fdfc5.efs.ap-southeast-1.amazonaws.com,AWS,,
de-gfggateway.stg-grabpay.com.,CNAME,ad27f0d90df8711e9b45a066a1637431-5bf46765c2887c18.elb.ap-southeast-1.amazonaws.com,AWS,,
de-gfgslide.stg-grabpay.com.,CNAME,ad27f0d90df8711e9b45a066a1637431-5bf46765c2887c18.elb.ap-southeast-1.amazonaws.com,AWS,,
de-gfggatewayadmin.stg-grabpay.com.,CNAME,ad27f0d90df8711e9b45a066a1637431-5bf46765c2887c18.elb.ap-southeast-1.amazonaws.com,AWS,,
de-topup-risk-baymax.stg-grabpay.com.,A,a9a29da020c2d11eaab0c06673f0e904-16b374373104f627.elb.ap-southeast-1.amazonaws.com.,AWS,,
dev-emrspark01.stg-grabpay.com.,A,dualstack.internal-dev-emrspark01-stg-grabpay-com-1445297853.ap-southeast-1.elb.amazonaws.com.,AWS,,
dev-gfgairflow.stg-grabpay.com.,CNAME,ad27f0d90df8711e9b45a066a1637431-5bf46765c2887c18.elb.ap-southeast-1.amazonaws.com,AWS,,
dev-gfgdash02.stg-grabpay.com.,CNAME,ad27f0d90df8711e9b45a066a1637431-5bf46765c2887c18.elb.ap-southeast-1.amazonaws.com,AWS,,
dev-gpdatahugo02.stg-grabpay.com.,CNAME,ad27f0d90df8711e9b45a066a1637431-5bf46765c2887c18.elb.ap-southeast-1.amazonaws.com,AWS,,
dev-hive.stg-grabpay.com.,CNAME,dev-dl02.stg-grabpay.com,AWS,,
dev-oozie.stg-grabpay.com.,CNAME,dev-dl02.stg-grabpay.com,AWS,,
dev-ranger.stg-grabpay.com.,CNAME,dev-dl02.stg-grabpay.com,AWS,,
dev-gp-portal01.stg-grabpay.com.,A,dev-gp-portal01-stg-grabpay-com-1733125084.ap-southeast-1.elb.amazonaws.com.,AWS,,
dev-spark.stg-grabpay.com.,CNAME,dev-dl02.stg-grabpay.com,AWS,,
dev-sparkui.stg-grabpay.com.,CNAME,dev-dl02.stg-grabpay.com,AWS,,
dev-risk-pg01.stg-grabpay.com.,A,dev-risk-pg-grabpay-com-f13b2b2c46b3f3e2.elb.ap-southeast-1.amazonaws.com.,AWS,,
driveway.stg-grabpay.com.,CNAME,ad27f0d90df8711e9b45a066a1637431-5bf46765c2887c18.elb.ap-southeast-1.amazonaws.com,AWS,,
dev-yarn.stg-grabpay.com.,CNAME,dev-dl02.stg-grabpay.com,AWS,,
mssql-sync.stg-grabpay.com.,A,mssql-sync-stggrabpay-com-758037520.ap-southeast-1.elb.amazonaws.com.,AWS,,
qbl-datagw01.stg-grabpay.com.,A,qbl-datagw01-grabpay-com-32c0f0d74cd1e32a.elb.ap-southeast-1.amazonaws.com.,AWS,,
qbl-datagw02.stg-grabpay.com.,A,qbl-datagw02-grabpay-com-99cc4643f4502804.elb.ap-southeast-1.amazonaws.com.,AWS,,
stg-crif-sch02.stg-grabpay.com.,A,dualstack.internal-stg-crif-sch01-stg-grabpay-com-158333692.ap-southeast-1.elb.amazonaws.com.,AWS,,
stg-glink-gw03.stg-grabpay.com.,A,stg-glink-gw03-stg-grabpay-com-2f7b677589032e58.elb.ap-southeast-1.amazonaws.com.,AWS,,
stg-gpdm-sftp.stg-grabpay.com.,A,stg-mex-sftp-stg-grabpay-com-2911bad8d1d54bb6.elb.ap-southeast-1.amazonaws.com.,AWS,,
_4d868287ebed746b1bdaf923ff053e32.stg-fast-eddagw.stg-grabpay.com.,CNAME,0F30A3095403745A09D7AA328F07059E.EF57FC0EE14F14A0AEBD0A8EE0D19A62.3f0zMi2h33.comodoca.com,AWS,,
stg-testservice01.stg-grabpay.com.,CNAME,https://someurl.com,AWS,,
stg-xtramile-es01.stg-grabpay.com.,CNAME,vpc-stg-xtramile-es01-gmtl2ztl5hsexg4u24esrsmbvu.ap-southeast-1.es.amazonaws.com,AWS,,
66.10.in-addr.arpa.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
77.10.in-addr.arpa.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
gp.net.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
ipa.corp.grabpay.com.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
ad.corp.grabpay.com.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
sg.aws.corp.grabpay.com.,NS,"ns-423.awsdns-52.com.,ns-834.awsdns-40.net.,ns-1244.awsdns-27.org.,ns-1916.awsdns-47.co.uk.",AWS,,
mum.aws.grabpay.com.,NS,"ns-712.awsdns-25.net.,ns-209.awsdns-26.com.,ns-1429.awsdns-50.org.,ns-1797.awsdns-32.co.uk.",AWS,,
azs.grabpay.com.,NS,"ns-600.awsdns-11.net.,ns-1255.awsdns-28.org.,ns-1888.awsdns-44.co.uk.,ns-78.awsdns-09.com.",AWS,,
47.10.in-addr.arpa.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
grabpaybymoca.com.,NS,"ns-465.awsdns-58.com.,ns-906.awsdns-49.net.,ns-1144.awsdns-15.org.,ns-1962.awsdns-53.co.uk.",AWS,,
sg.mum.aws.grabpay.com.,CNAME,www.grab.com/sg/grabpay/,AWS,,
ops.ovo.id.,NS,"ns-1939.awsdns-50.co.uk.,ns-808.awsdns-37.net.,ns-1331.awsdns-38.org.,ns-353.awsdns-44.com.",AWS,,
gfg.dm.,NS,"ns-1870.awsdns-41.co.uk.,ns-267.awsdns-33.com.,ns-1187.awsdns-20.org.,ns-969.awsdns-57.net.",AWS,,
gfg.qa.,NS,"ns-1533.awsdns-63.org.,ns-70.awsdns-08.com.,ns-682.awsdns-21.net.,ns-1730.awsdns-24.co.uk.",AWS,,
gfg.st.,NS,"ns-253.awsdns-31.com.,ns-1407.awsdns-47.org.,ns-749.awsdns-29.net.,ns-1856.awsdns-40.co.uk.",AWS,,
gfg.st.,A,stg-dnu-anshu01-stg-grabpay-com-1314191318.ap-southeast-1.elb.amazonaws.com.,AWS,,
ginvest.gfg.st.,NS,"ns-1430.awsdns-50.org.,ns-607.awsdns-11.net.,ns-1911.awsdns-46.co.uk.,ns-427.awsdns-53.com.",AWS,,
glink.gfg.st.,NS,"ns-1185.awsdns-20.org,ns-1570.awsdns-04.co.uk,ns-318.awsdns-39.com,ns-622.awsdns-13.net",AWS,,
gfg.pr.,NS,"ns-550.awsdns-04.net.,ns-181.awsdns-22.com.,ns-1391.awsdns-45.org.,ns-1567.awsdns-03.co.uk.",AWS,,
de-datagateway.gfg.pr.,CNAME,06cfb243-janus-dgjanus-f1b0-116124335.ap-southeast-1.elb.amazonaws.com,AWS,,
